   6.2165000e+02   4.0825579e-04   1.3216500e+03   3.4795417e-04   3.2016500e+03   7.1668858e-03   2.0016500e+03   2.1651027e-03
   6.2170000e+02   4.0962066e-04   1.3217000e+03   2.0336754e-04   3.2017000e+03   3.9936032e-03   2.0017000e+03   2.3194734e-03
   6.2175000e+02   4.1352034e-04   1.3217500e+03   1.5702023e-04   3.2017500e+03   2.5323782e-03   2.0017500e+03   2.2965304e-03
   6.2180000e+02   4.2515988e-04   1.3218000e+03   1.3501178e-04   3.2018000e+03   3.6269080e-03   2.0018000e+03   2.1275555e-03
   6.2185000e+02   4.6118314e-04   1.3218500e+03   1.2183555e-04   3.2018500e+03   6.7410689e-03   2.0018500e+03   1.9747891e-03
   6.2190000e+02   5.4912436e-04   1.3219000e+03   1.1312197e-04   3.2019000e+03   9.4253585e-03   2.0019000e+03   1.9075930e-03
   6.2195000e+02   6.8332720e-04   1.3219500e+03   1.0703373e-04   3.2019500e+03   8.8072442e-03   2.0019500e+03   1.8941904e-03
   6.2200000e+02   7.7547531e-04   1.3220000e+03   1.0262072e-04   3.2020000e+03   5.5069469e-03   2.0020000e+03   1.8991073e-03
   6.2205000e+02   7.4117396e-04   1.3220500e+03   9.9338364e-05   3.2020500e+03   2.5066399e-03   2.0020500e+03   1.9094718e-03
   6.2210000e+02   6.3616634e-04   1.3221000e+03   9.6852868e-05   3.2021000e+03   1.0605933e-03   2.0021000e+03   1.9226612e-03
   6.2215000e+02   6.0585816e-04   1.3221500e+03   9.4949256e-05   3.2021500e+03   5.9925247e-04   2.0021500e+03   1.9384392e-03
   6.2220000e+02   7.8170478e-04   1.3222000e+03   9.3483666e-05   3.2022000e+03   4.7208672e-04   2.0022000e+03   1.9570775e-03
   6.2225000e+02   1.2179255e-03   1.3222500e+03   9.2356879e-05   3.2022500e+03   4.2958334e-04   2.0022500e+03   1.9790703e-03
   6.2230000e+02   1.6966833e-03   1.3223000e+03   9.1498844e-05   3.2023000e+03   4.1216190e-04   2.0023000e+03   2.0051179e-03
   6.2235000e+02   1.7753055e-03   1.3223500e+03   9.0859235e-05   3.2023500e+03   4.0705449e-04   2.0023500e+03   2.0361706e-03
   6.2240000e+02   1.3685963e-03   1.3224000e+03   9.0401502e-05   3.2024000e+03   4.1173755e-04   2.0024000e+03   2.0735153e-03
   6.2245000e+02   8.7813418e-04   1.3224500e+03   9.0099004e-05   3.2024500e+03   4.2890753e-04   2.0024500e+03   2.1189148e-03
   6.2250000e+02   5.9927666e-04   1.3225000e+03   8.9932461e-05   3.2025000e+03   4.7245739e-04   2.0025000e+03   2.1748268e-03
   6.2255000e+02   5.0311550e-04   1.3225500e+03   8.9888254e-05   3.2025500e+03   5.9110676e-04   2.0025500e+03   2.2447602e-03
   6.2260000e+02   4.8134901e-04   1.3226000e+03   8.9957290e-05   3.2026000e+03   9.0167230e-04   2.0026000e+03   2.3338703e-03
   6.2265000e+02   4.8132615e-04   1.3226500e+03   9.0134278e-05   3.2026500e+03   1.5272516e-03   2.0026500e+03   2.4500014e-03
   6.2270000e+02   4.8899426e-04   1.3227000e+03   9.0417293e-05   3.2027000e+03   2.3625853e-03   2.0027000e+03   2.6056214e-03
   6.2275000e+02   5.0170030e-04   1.3227500e+03   9.0807600e-05   3.2027500e+03   3.0294855e-03   2.0027500e+03   2.8216923e-03
   6.2280000e+02   5.1956956e-04   1.3228000e+03   9.1309679e-05   3.2028000e+03   3.2473340e-03   2.0028000e+03   3.1363003e-03
   6.2285000e+02   5.4421526e-04   1.3228500e+03   9.1931483e-05   3.2028500e+03   2.9670769e-03   2.0028500e+03   3.6280683e-03
   6.2290000e+02   5.7934384e-04   1.3229000e+03   9.2684945e-05   3.2029000e+03   2.2955213e-03   2.0029000e+03   4.5084961e-03
   6.2295000e+02   6.3066901e-04   1.3229500e+03   9.3586790e-05   3.2029500e+03   1.6156885e-03   2.0029500e+03   6.6275299e-03
   6.2300000e+02   7.0293304e-04   1.3230000e+03   9.4659790e-05   3.2030000e+03   1.3788555e-03   2.0030000e+03   1.3892118e-02
   6.2305000e+02   8.0171409e-04   1.3230500e+03   9.5934611e-05   3.2030500e+03   1.7636490e-03   2.0030500e+03   3.9376090e-02
   6.2310000e+02   9.5484409e-04   1.3231000e+03   9.7452601e-05   3.2031000e+03   2.6273794e-03   2.0031000e+03   1.0402699e-01
   6.2315000e+02   1.2745424e-03   1.3231500e+03   9.9269991e-05   3.2031500e+03   3.9116002e-03   2.0031500e+03   1.9967280e-01
   6.2320000e+02   2.2298594e-03   1.3232000e+03   1.0146446e-04   3.2032000e+03   7.0952859e-03   2.0032000e+03   2.5483060e-01
   6.2325000e+02   5.5543691e-03   1.3232500e+03   1.0414566e-04   3.2032500e+03   1.5538905e-02   2.0032500e+03   2.1164513e-01
   6.2330000e+02   1.5044279e-02   1.3233000e+03   1.0747289e-04   3.2033000e+03   2.8744972e-02   2.0033000e+03   1.1622606e-01
   6.2335000e+02   3.2599745e-02   1.3233500e+03   1.1168639e-04   3.2033500e+03   3.6318649e-02   2.0033500e+03   4.5508433e-02
   6.2340000e+02   4.9057621e-02   1.3234000e+03   1.1716687e-04   3.2034000e+03   2.9505115e-02   2.0034000e+03   1.5853937e-02
   6.2345000e+02   4.9433559e-02   1.3234500e+03   1.2456134e-04   3.2034500e+03   1.5709500e-02   2.0034500e+03   7.1620607e-03
   6.2350000e+02   3.5460331e-02   1.3235000e+03   1.3510690e-04   3.2035000e+03   6.0033719e-03   2.0035000e+03   4.6986596e-03
   6.2355000e+02   2.1014025e-02   1.3235500e+03   1.5184099e-04   3.2035500e+03   2.0953200e-03   2.0035500e+03   3.7292597e-03
   6.2360000e+02   1.1585440e-02   1.3236000e+03   1.8575048e-04   3.2036000e+03   9.8905499e-04   2.0036000e+03   3.2040146e-03
   6.2365000e+02   5.8899811e-03   1.3236500e+03   2.8260874e-04   3.2036500e+03   6.8380586e-04   2.0036500e+03   2.8730240e-03
   6.2370000e+02   2.7920865e-03   1.3237000e+03   5.8675617e-04   3.2037000e+03   5.6429968e-04   2.0037000e+03   2.6480783e-03
   6.2375000e+02   1.4511181e-03   1.3237500e+03   1.3528953e-03   3.2037500e+03   4.9921322e-04   2.0037500e+03   2.4875196e-03
   6.2380000e+02   9.6185373e-04   1.3238000e+03   2.6986662e-03   3.2038000e+03   4.5812988e-04   2.0038000e+03   2.3687274e-03
   6.2385000e+02   7.7416493e-04   1.3238500e+03   4.2284380e-03   3.2038500e+03   4.3034424e-04   2.0038500e+03   2.2783718e-03
   6.2390000e+02   6.8475230e-04   1.3239000e+03   5.0472560e-03   3.2039000e+03   4.1076918e-04   2.0039000e+03   2.2081280e-03
   6.2395000e+02   6.3757936e-04   1.3239500e+03   4.4688917e-03   3.2039500e+03   3.9662922e-04   2.0039500e+03   2.1525608e-03
   6.2400000e+02   6.1205473e-04   1.3240000e+03   3.0048993e-03   3.2040000e+03   3.8628748e-04   2.0040000e+03   2.1079959e-03
   6.2405000e+02   5.8942477e-04   1.3240500e+03   2.1671995e-03   3.2040500e+03   3.7872751e-04   2.0040500e+03   2.0718832e-03
   6.2410000e+02   5.6019828e-04   1.3241000e+03   3.3746521e-03   3.2041000e+03   3.7329708e-04   2.0041000e+03   2.0424231e-03
   6.2415000e+02   5.3181077e-04   1.3241500e+03   7.1141189e-03   3.2041500e+03   3.6957185e-04   2.0041500e+03   2.0183488e-03
   6.2420000e+02   5.1362400e-04   1.3242000e+03   1.1293574e-02   3.2042000e+03   3.6727970e-04   2.0042000e+03   1.9988233e-03
   6.2425000e+02   5.0801877e-04   1.3242500e+03   1.1821494e-02   3.2042500e+03   3.6625809e-04   2.0042500e+03   1.9835213e-03
   6.2430000e+02   5.2164705e-04   1.3243000e+03   8.0497474e-03   3.2043000e+03   3.6643163e-04   2.0043000e+03   1.9736208e-03
   6.2435000e+02   5.7874410e-04   1.3243500e+03   3.7148859e-03   3.2043500e+03   3.6780359e-04   2.0043500e+03   1.9776039e-03
   6.2440000e+02   7.0437657e-04   1.3244000e+03   1.3294616e-03   3.2044000e+03   3.7045965e-04   2.0044000e+03   2.0298856e-03
   6.2445000e+02   8.5449700e-04   1.3244500e+03   5.0873104e-04   3.2044500e+03   3.7458564e-04   2.0044500e+03   2.2007717e-03
   6.2450000e+02   9.0312112e-04   1.3245000e+03   2.8351123e-04   3.2045000e+03   3.8050566e-04   2.0045000e+03   2.5006410e-03
   6.2455000e+02   7.9757432e-04   1.3245500e+03   2.1070892e-04   3.2045500e+03   3.8875596e-04   2.0045500e+03   2.7276554e-03
   6.2460000e+02   6.4020346e-04   1.3246000e+03   1.7632743e-04   3.2046000e+03   4.0022902e-04   2.0046000e+03   2.6426944e-03
   6.2465000e+02   5.3743171e-04   1.3246500e+03   1.5585065e-04   3.2046500e+03   4.1647458e-04   2.0046500e+03   2.3344192e-03
   6.2470000e+02   4.9839418e-04   1.3247000e+03   1.4234402e-04   3.2047000e+03   4.4041208e-04   2.0047000e+03   2.0749261e-03
   6.2475000e+02   4.8870502e-04   1.3247500e+03   1.3291688e-04   3.2047500e+03   4.7850625e-04   2.0047500e+03   1.9584176e-03
   6.2480000e+02   4.8456824e-04   1.3248000e+03   1.2608553e-04   3.2048000e+03   5.5061565e-04   2.0048000e+03   1.9242635e-03
   6.2485000e+02   4.8032028e-04   1.3248500e+03   1.2100393e-04   3.2048500e+03   7.4216217e-04   2.0048500e+03   1.9160002e-03
   6.2490000e+02   4.7864058e-04   1.3249000e+03   1.1715557e-04   3.2049000e+03   1.4022984e-03   2.0049000e+03   1.9141719e-03
   6.2495000e+02   4.8133883e-04   1.3249500e+03   1.1420890e-04   3.2049500e+03   3.4291674e-03   2.0049500e+03   1.9145889e-03
   6.2500000e+02   4.8889839e-04   1.3250000e+03   1.1194281e-04   3.2050000e+03   7.5962665e-03   2.0050000e+03   1.9163959e-03
   6.2505000e+02   5.0639559e-04   1.3250500e+03   1.1020544e-04   3.2050500e+03   1.2158779e-02   2.0050500e+03   1.9193484e-03
   6.2510000e+02   5.6123269e-04   1.3251000e+03   1.0889021e-04   3.2051000e+03   1.3002684e-02   2.0051000e+03   1.9233638e-03
   6.2515000e+02   7.4425392e-04   1.3251500e+03   1.0792127e-04   3.2051500e+03   9.3135381e-03   2.0051500e+03   1.9284312e-03
   6.2520000e+02   1.1942070e-03   1.3252000e+03   1.0724442e-04   3.2052000e+03   5.1323165e-03   2.0052000e+03   1.9345836e-03
   6.2525000e+02   1.8394416e-03   1.3252500e+03   1.0682125e-04   3.2052500e+03   3.9555888e-03   2.0052500e+03   1.9418877e-03
   6.2530000e+02   2.1903475e-03   1.3253000e+03   1.0662546e-04   3.2053000e+03   6.5421402e-03   2.0053000e+03   1.9504413e-03
   6.2535000e+02   1.8908293e-03   1.3253500e+03   1.0664041e-04   3.2053500e+03   1.1233763e-02   2.0053500e+03   1.9603740e-03
   6.2540000e+02   1.2899407e-03   1.3254000e+03   1.0685785e-04   3.2054000e+03   1.3677588e-02   2.0054000e+03   1.9718518e-03
   6.2545000e+02   9.0933319e-04   1.3254500e+03   1.0727731e-04   3.2054500e+03   1.1041694e-02   2.0054500e+03   1.9850831e-03
   6.2550000e+02   8.4551482e-04   1.3255000e+03   1.0790625e-04   3.2055000e+03   6.0648923e-03   2.0055000e+03   2.0003279e-03
   6.2555000e+02   9.1362096e-04   1.3255500e+03   1.0876109e-04   3.2055500e+03   2.5651723e-03   2.0055500e+03   2.0179113e-03
   6.2560000e+02   9.3284733e-04   1.3256000e+03   1.0986919e-04   3.2056000e+03   1.1313150e-03   2.0056000e+03   2.0382403e-03
   6.2565000e+02   8.5879239e-04   1.3256500e+03   1.1127247e-04   3.2056500e+03   7.0959372e-04   2.0056500e+03   2.0618283e-03
   6.2570000e+02   7.6567295e-04   1.3257000e+03   1.1303359e-04   3.2057000e+03   5.9051325e-04   2.0057000e+03   2.0893281e-03
   6.2575000e+02   7.2063779e-04   1.3257500e+03   1.1524667e-04   3.2057500e+03   5.5158911e-04   2.0057500e+03   2.1215781e-03
   6.2580000e+02   7.2946719e-04   1.3258000e+03   1.1805674e-04   3.2058000e+03   5.4545515e-04   2.0058000e+03   2.1596689e-03
   6.2585000e+02   7.7707437e-04   1.3258500e+03   1.2169761e-04   3.2058500e+03   5.6878893e-04   2.0058500e+03   2.2050382e-03
   6.2590000e+02   8.6162504e-04   1.3259000e+03   1.2657284e-04   3.2059000e+03   6.4715074e-04   2.0059000e+03   2.2596132e-03
   6.2595000e+02   9.9895714e-04   1.3259500e+03   1.3346152e-04   3.2059500e+03   8.6684668e-04   2.0059500e+03   2.3260251e-03
   6.2600000e+02   1.2202603e-03   1.3260000e+03   1.4424955e-04   3.2060000e+03   1.3958393e-03   2.0060000e+03   2.4079455e-03
   6.2605000e+02   1.6021614e-03   1.3260500e+03   1.6572775e-04   3.2060500e+03   2.3361733e-03   2.0060500e+03   2.5106291e-03
   6.2610000e+02   2.4758083e-03   1.3261000e+03   2.2884118e-04   3.2061000e+03   3.4340335e-03   2.0061000e+03   2.6418257e-03
   6.2615000e+02   5.2173248e-03   1.3261500e+03   4.4646980e-04   3.2061500e+03   4.1550289e-03   2.0061500e+03   2.8133883e-03
   6.2620000e+02   1.3740811e-02   1.3262000e+03   1.0385588e-03   3.2062000e+03   4.1432173e-03   2.0062000e+03   3.0442832e-03
   6.2625000e+02   3.3645351e-02   1.3262500e+03   2.0297404e-03   3.2062500e+03   3.4280834e-03   2.0062500e+03   3.3666851e-03
   6.2630000e+02   6.2566208e-02   1.3263000e+03   2.7833728e-03   3.2063000e+03   2.4410392e-03   2.0063000e+03   3.8398354e-03
   6.2635000e+02   7.9485793e-02   1.3263500e+03   2.5475226e-03   3.2063500e+03   1.8167926e-03   2.0063500e+03   4.5891027e-03
   6.2640000e+02   6.5811935e-02   1.3264000e+03   1.5948055e-03   3.2064000e+03   1.9237291e-03   2.0064000e+03   5.9684412e-03
   6.2645000e+02   3.6549367e-02   1.3264500e+03   7.8917014e-04   3.2064500e+03   2.5924380e-03   2.0064500e+03   9.4528762e-03
   6.2650000e+02   1.5214529e-02   1.3265000e+03   4.6822622e-04   3.2065000e+03   3.1400360e-03   2.0065000e+03   2.1642405e-02
   6.2655000e+02   6.1945361e-03   1.3265500e+03   5.5270083e-04   3.2065500e+03   2.9605122e-03   2.0065500e+03   6.2962418e-02
   6.2660000e+02   3.4497988e-03   1.3266000e+03   1.1647647e-03   3.2066000e+03   2.2652328e-03   2.0066000e+03   1.6112338e-01
   6.2665000e+02   2.3955906e-03   1.3266500e+03   2.6360279e-03   3.2066500e+03   1.7566763e-03   2.0066500e+03   2.9328130e-01
   6.2670000e+02   1.6722724e-03   1.3267000e+03   4.6076776e-03   3.2067000e+03   2.0095281e-03   2.0067000e+03   3.5298054e-01
   6.2675000e+02   1.2053205e-03   1.3267500e+03   5.5556670e-03   3.2067500e+03   4.1938543e-03   2.0067500e+03   2.7656545e-01
   6.2680000e+02   9.9055091e-04   1.3268000e+03   4.7207468e-03   3.2068000e+03   1.1671921e-02   2.0068000e+03   1.4407396e-01
   6.2685000e+02   9.5732967e-04   1.3268500e+03   3.8630011e-03   3.2068500e+03   2.8112286e-02   2.0068500e+03   5.4378130e-02
   6.2690000e+02   1.0573742e-03   1.3269000e+03   5.7790372e-03   3.2069000e+03   4.7687442e-02   2.0069000e+03   1.8897889e-02
   6.2695000e+02   1.1940432e-03   1.3269500e+03   1.1471887e-02   3.2069500e+03   5.2495662e-02   2.0069500e+03   8.7202381e-03
   6.2700000e+02   1.2030353e-03   1.3270000e+03   1.7338247e-02   3.2070000e+03   3.6960208e-02   2.0070000e+03   5.7295945e-03
   6.2705000e+02   1.0353851e-03   1.3270500e+03   1.7292117e-02   3.2070500e+03   1.7507293e-02   2.0070500e+03   4.4841676e-03
   6.2710000e+02   8.2315493e-04   1.3271000e+03   1.1248100e-02   3.2071000e+03   6.3516140e-03   2.0071000e+03   3.7913821e-03
   6.2715000e+02   6.8654584e-04   1.3271500e+03   5.0108093e-03   3.2071500e+03   2.3615413e-03   2.0071500e+03   3.3555446e-03
   6.2720000e+02   6.2834325e-04   1.3272000e+03   1.7717632e-03   3.2072000e+03   1.2458086e-03   2.0072000e+03   3.0834678e-03
   6.2725000e+02   6.0380742e-04   1.3272500e+03   6.8901832e-04   3.2072500e+03   8.9501740e-04   2.0072500e+03   2.9881494e-03
   6.2730000e+02   5.8489594e-04   1.3273000e+03   3.8757036e-04   3.2073000e+03   7.3635875e-04   2.0073000e+03   3.1591182e-03
   6.2735000e+02   5.6760464e-04   1.3273500e+03   2.8469062e-04   3.2073500e+03   6.4457449e-04   2.0073500e+03   3.5576788e-03
   6.2740000e+02   5.5550560e-04   1.3274000e+03   2.3419232e-04   3.2074000e+03   5.8537504e-04   2.0074000e+03   3.7921932e-03
   6.2745000e+02   5.4864175e-04   1.3274500e+03   2.0369289e-04   3.2074500e+03   5.4497742e-04   2.0074500e+03   3.5058654e-03
   6.2750000e+02   5.4487004e-04   1.3275000e+03   1.8346658e-04   3.2075000e+03   5.1647268e-04   2.0075000e+03   2.9219500e-03
   6.2755000e+02   5.4281659e-04   1.3275500e+03   1.6931921e-04   3.2075500e+03   4.9600078e-04   2.0075500e+03   2.4753234e-03
   6.2760000e+02   5.4199923e-04   1.3276000e+03   1.5906832e-04   3.2076000e+03   4.8126045e-04   2.0076000e+03   2.2686576e-03
   6.2765000e+02   5.4227799e-04   1.3276500e+03   1.5146104e-04   3.2076500e+03   4.7082418e-04   2.0076500e+03   2.1880414e-03
   6.2770000e+02   5.4363271e-04   1.3277000e+03   1.4573025e-04   3.2077000e+03   4.6379288e-04   2.0077000e+03   2.1474965e-03
   6.2775000e+02   5.4612553e-04   1.3277500e+03   1.4138389e-04   3.2077500e+03   4.5961243e-04   2.0077500e+03   2.1192486e-03
   6.2780000e+02   5.4992076e-04   1.3278000e+03   1.3809569e-04   3.2078000e+03   4.5797563e-04   2.0078000e+03   2.0969413e-03
   6.2785000e+02   5.5535364e-04   1.3278500e+03   1.3564470e-04   3.2078500e+03   4.5877522e-04   2.0078500e+03   2.0787614e-03
   6.2790000e+02   5.6313112e-04   1.3279000e+03   1.3388037e-04   3.2079000e+03   4.6209376e-04   2.0079000e+03   2.0638271e-03
   6.2795000e+02   5.7513646e-04   1.3279500e+03   1.3270183e-04   3.2079500e+03   4.6822919e-04   2.0079500e+03   2.0515704e-03
   6.2800000e+02   5.9844255e-04   1.3280000e+03   1.3204584e-04   3.2080000e+03   4.7776802e-04   2.0080000e+03   2.0415873e-03
   6.2805000e+02   6.6276673e-04   1.3280500e+03   1.3188041e-04   3.2080500e+03   4.9173992e-04   2.0080500e+03   2.0335777e-03
   6.2810000e+02   8.6744380e-04   1.3281000e+03   1.3220297e-04   3.2081000e+03   5.1193861e-04   2.0081000e+03   2.0273134e-03
   6.2815000e+02   1.4040900e-03   1.3281500e+03   1.3304302e-04   3.2081500e+03   5.4163892e-04   2.0081500e+03   2.0226202e-03
   6.2820000e+02   2.3205746e-03   1.3282000e+03   1.3447077e-04   3.2082000e+03   5.8750320e-04   2.0082000e+03   2.0193656e-03
   6.2825000e+02   3.0895608e-03   1.3282500e+03   1.3661540e-04   3.2082500e+03   6.6666252e-04   2.0082500e+03   2.0174509e-03
   6.2830000e+02   2.9712535e-03   1.3283000e+03   1.3970201e-04   3.2083000e+03   8.4253149e-04   2.0083000e+03   2.0168060e-03
   6.2835000e+02   2.0968282e-03   1.3283500e+03   1.4412920e-04   3.2083500e+03   1.3874679e-03   2.0083500e+03   2.0173851e-03
   6.2840000e+02   1.2738531e-03   1.3284000e+03   1.5065079e-04   3.2084000e+03   3.1854135e-03   2.0084000e+03   2.0191651e-03
   6.2845000e+02   8.8253247e-04   1.3284500e+03   1.6091197e-04   3.2084500e+03   7.6652028e-03   2.0084500e+03   2.0221436e-03
   6.2850000e+02   7.8135988e-04   1.3285000e+03   1.7978901e-04   3.2085000e+03   1.4382720e-02   2.0085000e+03   2.0263388e-03
   6.2855000e+02   7.8989164e-04   1.3285500e+03   2.2804423e-04   3.2085500e+03   1.8500682e-02   2.0085500e+03   2.0317894e-03
   6.2860000e+02   8.4619289e-04   1.3286000e+03   3.9442141e-04   3.2086000e+03   1.5822997e-02   2.0086000e+03   2.0385559e-03
   6.2865000e+02   9.5717000e-04   1.3286500e+03   9.2799258e-04   3.2086500e+03   9.6164360e-03   2.0086500e+03   2.0467225e-03
   6.2870000e+02   1.1497000e-03   1.3287000e+03   2.0984469e-03   3.2087000e+03   6.0653709e-03   2.0087000e+03   2.0563999e-03
   6.2875000e+02   1.4174850e-03   1.3287500e+03   3.5076796e-03   3.2087500e+03   7.8871790e-03   2.0087500e+03   2.0677292e-03
   6.2880000e+02   1.7103159e-03   1.3288000e+03   3.9416417e-03   3.2088000e+03   1.3895448e-02   2.0088000e+03   2.0808873e-03
   6.2885000e+02   2.1319951e-03   1.3288500e+03   2.9349408e-03   3.2088500e+03   1.8761185e-02   2.0088500e+03   2.0960938e-03
   6.2890000e+02   3.3531739e-03   1.3289000e+03   1.5195582e-03   3.2089000e+03   1.6984976e-02   2.0089000e+03   2.1136207e-03
   6.2895000e+02   6.6849477e-03   1.3289500e+03   6.5035955e-04   3.2089500e+03   1.0342291e-02   2.0089500e+03   2.1338042e-03
   6.2900000e+02   1.2473116e-02   1.3290000e+03   3.3132166e-04   3.2090000e+03   4.6322912e-03   2.0090000e+03   2.1570613e-03
   6.2905000e+02   1.7784916e-02   1.3290500e+03   2.4859293e-04   3.2090500e+03   1.9451713e-03   2.0090500e+03   2.1839116e-03
   6.2910000e+02   1.9977070e-02   1.3291000e+03   2.3303993e-04   3.2091000e+03   1.0884164e-03   2.0091000e+03   2.2150067e-03
   6.2915000e+02   2.5045537e-02   1.3291500e+03   2.3818607e-04   3.2091500e+03   8.5742146e-04   2.0091500e+03   2.2511706e-03
   6.2920000e+02   4.4870996e-02   1.3292000e+03   2.5629856e-04   3.2092000e+03   8.0744631e-04   2.0092000e+03   2.2934553e-03
   6.2925000e+02   7.8272820e-02   1.3292500e+03   2.9095168e-04   3.2092500e+03   8.5573011e-04   2.0092500e+03   2.3432199e-03
   6.2930000e+02   9.6653512e-02   1.3293000e+03   3.6130037e-04   3.2093000e+03   1.0601913e-03   2.0093000e+03   2.4022429e-03
   6.2935000e+02   7.6998445e-02   1.3293500e+03   5.4913583e-04   3.2093500e+03   1.5960825e-03   2.0093500e+03   2.4728879e-03
   6.2940000e+02   4.1314314e-02   1.3294000e+03   1.1393991e-03   3.2094000e+03   2.6480937e-03   2.0094000e+03   2.5583509e-03
   6.2945000e+02   1.7205761e-02   1.3294500e+03   2.6883820e-03   3.2094500e+03   4.0647078e-03   2.0094500e+03   2.6630416e-03
   6.2950000e+02   7.4601178e-03   1.3295000e+03   5.3120908e-03   3.2095000e+03   5.2013481e-03   2.0095000e+03   2.7931879e-03
